"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.772857412E1,1.490999945E-3,1.381000038E-3,3.308000043E-3,3.882409848E-3
1.773110740E1,4.259999259E-4,1.381000038E-3,2.243000083E-3,2.668274051E-3
1.773364678E1,-2.769000130E-3,4.575999919E-3,1.178000006E-3,5.476752778E-3
1.773617772E1,-2.769000130E-3,5.641000345E-3,1.178000006E-3,6.393428707E-3
1.773872855E1,4.259999259E-4,3.160000779E-4,2.243000083E-3,2.304860377E-3
1.774125844E1,4.259999259E-4,-2.879000036E-3,-9.520000312E-4,3.062094251E-3
1.774378870E1,-6.390000344E-4,-7.490001153E-4,1.178000006E-3,1.535254451E-3
1.774632959E1,-6.390000344E-4,3.510999959E-3,1.130000455E-4,3.570463663E-3
1.774886808E1,-6.390000344E-4,4.575999919E-3,2.243000083E-3,5.136063247E-3
1.775139990E1,-3.834000090E-3,1.381000038E-3,2.243000083E-3,4.651641341E-3
1.775393829E1,-2.769000130E-3,-7.490001153E-4,1.178000006E-3,3.100975154E-3
1.775647402E1,4.259999259E-4,-1.814000076E-3,1.130000455E-4,1.866772943E-3
1.775902516E1,-2.769000130E-3,3.160000779E-4,1.178000006E-3,3.025706824E-3
1.776156209E1,-1.703999937E-3,2.445999999E-3,3.308000043E-3,4.453021004E-3
1.776410193E1,-1.703999937E-3,5.641000345E-3,1.130000455E-4,5.893833192E-3
1.776664949E1,-6.390000344E-4,4.575999919E-3,3.308000043E-3,5.682513580E-3
1.776918355E1,1.490999945E-3,-7.490001153E-4,2.243000083E-3,2.795555647E-3
1.777171652E1,1.490999945E-3,-1.814000076E-3,1.178000006E-3,2.627044180E-3
1.777425292E1,-6.390000344E-4,4.575999919E-3,1.178000006E-3,4.768205147E-3
1.777677745E1,-6.390000344E-4,4.575999919E-3,1.130000455E-4,4.621781617E-3
1.777933131E1,2.555999905E-3,2.445999999E-3,1.130000455E-4,3.539607396E-3
1.778183355E1,2.555999905E-3,1.381000038E-3,3.308000043E-3,4.402631134E-3
1.778440001E1,1.490999945E-3,3.160000779E-4,5.437999964E-3,5.647546413E-3
1.778693693E1,1.490999945E-3,3.510999959E-3,7.567999884E-3,8.474952731E-3
1.778947298E1,3.621000098E-3,8.836000226E-3,7.567999884E-3,1.218446404E-2
1.779199756E1,2.555999905E-3,3.510999959E-3,8.632999845E-3,9.663795452E-3
1.779453480E1,2.555999905E-3,4.575999919E-3,5.437999964E-3,7.552797785E-3
1.779707522E1,-3.834000090E-3,3.510999959E-3,5.437999964E-3,7.523198855E-3
1.779959756E1,-8.093999699E-3,6.706000306E-3,7.567999884E-3,1.295213857E-2
1.780213917E1,-6.390000344E-4,1.203100011E-2,7.567999884E-3,1.422771615E-2
1.780466896E1,1.107600052E-2,1.948599890E-2,8.632999845E-3,2.401896390E-2
1.780720308E1,1.001100056E-2,1.735600084E-2,8.632999845E-3,2.181695633E-2
1.780973954E1,-1.703999937E-3,7.771000266E-3,6.502999924E-3,1.027526491E-2
1.781230199E1,-8.093999699E-3,5.641000345E-3,6.502999924E-3,1.181620599E-2
1.781481355E1,-5.963999778E-3,4.575999919E-3,1.715299860E-2,1.872790510E-2
1.781735584E1,-1.703999937E-3,8.836000226E-3,5.868799984E-2,5.937389866E-2
1.781989537E1,1.490999945E-3,1.381000038E-3,1.598629951E-1,1.598759127E-1
1.782241516E1,4.686000291E-3,9.901000187E-3,2.844679952E-1,2.846788167E-1
1.782497412E1,5.751000252E-3,1.522599999E-2,4.186579883E-1,4.189742429E-1
1.782750516E1,6.816000212E-3,1.522599999E-2,5.752130151E-1,5.754548650E-1
1.783005574E1,7.880999707E-3,1.309600007E-2,7.477430105E-1,7.478992079E-1
1.783257766E1,5.751000252E-3,4.575999919E-3,9.298580289E-1,9.298870725E-1
1.783513527E1,1.320600044E-2,5.641000345E-3,1.109843016E0,1.109935917E0
1.783767714E1,1.853100024E-2,1.522599999E-2,1.296217918E0,1.296439787E0
1.784019537E1,1.853100024E-2,1.629099995E-2,1.481527925E0,1.481733372E0
1.784272688E1,1.640100032E-2,1.522599999E-2,1.674292922E0,1.674442478E0
1.784526126E1,1.746599935E-2,1.522599999E-2,1.876642942E0,1.876785983E0
1.784779912E1,1.640100032E-2,-2.879000036E-3,2.070472956E0,2.070539916E0
1.785033501E1,1.320600044E-2,-1.565900072E-2,2.252588034E0,2.252681170E0
1.785287683E1,-1.703999937E-3,-2.879000036E-3,2.425117970E0,2.425120277E0
1.785540870E1,-2.769000130E-3,-1.778900065E-2,2.593388081E0,2.593450569E0
1.785796141E1,2.555999905E-3,-1.246399991E-2,2.758462906E0,2.758492249E0
1.786048641E1,-5.963999778E-3,-4.228400066E-2,2.909693003E0,2.910006336E0
1.786302735E1,7.880999707E-3,-1.352900080E-2,3.060922861E0,3.060962905E0
1.786556079E1,1.320600044E-2,-2.879000036E-3,3.213217974E0,3.213246401E0
1.786809558E1,1.001100056E-2,-3.944000229E-3,3.350602865E0,3.350620142E0
1.787063495E1,1.107600052E-2,-9.269000031E-3,3.484792948E0,3.484822877E0
1.787317256E1,6.816000212E-3,-1.814000076E-3,3.612592936E0,3.612599821E0
1.787570266E1,3.621000098E-3,-1.565900072E-2,3.729743004E0,3.729777633E0
1.787824365E1,2.555999905E-3,-7.490001153E-4,3.843698025E0,3.843698948E0
1.788077662E1,8.946000598E-3,-1.033399999E-2,3.949132919E0,3.949156573E0
1.788331839E1,1.427100040E-2,-1.459399983E-2,4.048178196E0,4.048229657E0
1.788585173E1,2.172600105E-2,1.381000038E-3,4.145093441E0,4.145150608E0
1.788839183E1,2.172600105E-2,-1.672399975E-2,4.232423306E0,4.232512108E0
1.789092954E1,2.279100008E-2,-5.009000190E-3,4.319753170E0,4.319816196E0
1.789346376E1,3.131099790E-2,-1.459399983E-2,4.392173290E0,4.392309139E0
1.789599969E1,3.344099969E-2,1.522599999E-2,4.456073284E0,4.456224775E0
1.789855818E1,1.746599935E-2,-1.033399999E-2,4.514648438E0,4.514694050E0
1.790107480E1,1.320600044E-2,-2.524399944E-2,4.565768242E0,4.565857126E0
1.790363391E1,2.918099985E-2,-1.139899995E-2,4.609433174E0,4.609539636E0
1.790616897E1,3.131099790E-2,6.706000306E-3,4.643513203E0,4.643623608E0
1.790870079E1,2.705099992E-2,5.641000345E-3,4.674398422E0,4.674480098E0
1.791123631E1,3.131099790E-2,-3.944000229E-3,4.711673260E0,4.711778946E0
1.791377735E1,3.876599669E-2,-3.944000229E-3,4.741493225E0,4.741653336E0
1.791631183E1,1.853100024E-2,-8.204000071E-3,4.763858318E0,4.763901424E0
1.791885292E1,-2.769000130E-3,-4.973899946E-2,4.797938347E0,4.798196955E0
1.792138730E1,1.427100040E-2,-2.737399936E-2,4.838407993E0,4.838506475E0
1.792392839E1,5.261099711E-2,1.381000038E-3,4.871423244E0,4.871707529E0
1.792643542E1,5.580599979E-2,2.800600044E-2,4.906568050E0,4.906965323E0
1.792898594E1,3.131099790E-2,-1.246399991E-2,4.951298237E0,4.951412926E0
1.793151626E1,1.853100024E-2,-3.163399920E-2,4.992833138E0,4.992967739E0
1.793405272E1,3.663599864E-2,-2.311399952E-2,5.024783134E0,5.024969851E0
1.793659292E1,5.687099695E-2,1.416100003E-2,5.057798386E0,5.058137933E0
1.793914454E1,6.113099679E-2,7.771000266E-3,5.092943192E0,5.093315987E0
1.794167230E1,5.900099874E-2,9.901000187E-3,5.119568348E0,5.119917892E0
1.794421225E1,5.900099874E-2,-6.074000150E-3,5.135543346E0,5.135885851E0
1.794676110E1,5.580599979E-2,1.203100011E-2,5.142998219E0,5.143315053E0
1.794932157E1,4.941599816E-2,3.160000779E-4,5.149388313E0,5.149625427E0
1.795183949E1,5.900099874E-2,5.641000345E-3,5.150453091E0,5.150794111E0
1.795438219E1,6.858599931E-2,3.510999959E-3,5.142998219E0,5.143456721E0
1.795691001E1,5.048099905E-2,-1.672399975E-2,5.128087997E0,5.128363729E0
1.795942699E1,3.344099969E-2,-2.098399960E-2,5.117438316E0,5.117590600E0
1.796200042E1,4.515599832E-2,-1.459399983E-2,5.102528095E0,5.102748770E0
1.796451834E1,6.858599931E-2,-2.879000036E-3,5.073773384E0,5.074237744E0
1.796706068E1,4.196099937E-2,-1.565900072E-2,5.046082973E0,5.046281731E0
1.796956620E1,1.640100032E-2,-4.334900156E-2,5.017328262E0,5.017542329E0
1.797214032E1,4.835099727E-2,-2.098399960E-2,4.974728107E0,4.975007326E0
1.797467407E1,7.178100199E-2,3.160000779E-4,4.931063175E0,4.931585612E0
1.797720834E1,4.089599848E-2,-5.009000190E-3,4.893788338E0,4.893961776E0
1.797972626E1,2.705099992E-2,-4.441399872E-2,4.852253437E0,4.852532100E0
1.798225626E1,5.900099874E-2,6.706000306E-3,4.806457996E0,4.806824790E0
1.798479100E1,9.201600403E-2,3.013600037E-2,4.757468224E0,4.758453428E0
1.798735735E1,7.923600078E-2,1.948599890E-2,4.703153133E0,4.703860908E0
1.798991475E1,6.219599769E-2,-6.074000150E-3,4.641383171E0,4.641803849E0
1.799243266E1,6.326100230E-2,3.510999959E-3,4.576418400E0,4.576856962E0
1.799496834E1,6.858599931E-2,1.416100003E-2,4.511453152E0,4.511996688E0
1.799747511E1,6.219599769E-2,2.161600068E-2,4.441163063E0,4.441651151E0
1.800001891E1,5.900099874E-2,9.901000187E-3,4.368743420E0,4.369153032E0
1.800256735E1,5.793599784E-2,1.629099995E-2,4.305908203E0,4.306328765E0
1.800513589E1,5.900099874E-2,2.587600052E-2,4.244138241E0,4.244627203E0
1.800765381E1,6.113099679E-2,2.481099963E-2,4.184498310E0,4.185018362E0
1.801015501E1,6.113099679E-2,2.481099963E-2,4.129117966E0,4.129644992E0
1.801271136E1,6.219599769E-2,1.842099987E-2,4.075868130E0,4.076384266E0
1.801523620E1,6.645600498E-2,2.055099979E-2,4.030073166E0,4.030673451E0
1.801777761E1,6.645600498E-2,1.309600007E-2,3.987473011E0,3.988048259E0
1.802033839E1,6.752099842E-2,1.203100011E-2,3.942743063E0,3.943339535E0
1.802285631E1,6.539100409E-2,2.587600052E-2,3.902272940E0,3.902906564E0
1.802539860E1,6.752099842E-2,2.161600068E-2,3.866062880E0,3.866712884E0
1.802791365E1,6.006599963E-2,1.629099995E-2,3.829853058E0,3.830358699E0
1.803045381E1,6.326100230E-2,1.096600015E-2,3.794708014E0,3.795251127E0
1.803299938E1,6.539100409E-2,1.735600084E-2,3.761693001E0,3.762301350E0
1.803558391E1,6.645600498E-2,2.445999999E-3,3.726547956E0,3.727141271E0
1.803810183E1,7.178100199E-2,2.445999999E-3,3.693532944E0,3.694231192E0
1.804060230E1,6.752099842E-2,1.629099995E-2,3.653063059E0,3.653723333E0
1.804313636E1,6.645600498E-2,-1.033399999E-2,3.608332872E0,3.608959588E0
1.804568527E1,6.965100020E-2,9.901000187E-3,3.560407877E0,3.561102855E0
1.804822365E1,6.219599769E-2,-7.490001153E-4,3.506093025E0,3.506644722E0
1.805079824E1,5.367599800E-2,1.381000038E-3,3.449647903E0,3.450065750E0
1.805331615E1,5.367599800E-2,1.381000038E-3,3.394268036E0,3.394692699E0
1.805581522E1,5.900099874E-2,-6.074000150E-3,3.337822914E0,3.338349864E0
1.805836792E1,5.367599800E-2,-1.033399999E-2,3.283508062E0,3.283963017E0
1.806093860E1,5.793599784E-2,-6.074000150E-3,3.230257988E0,3.230783209E0
1.806345652E1,5.687099695E-2,2.445999999E-3,3.180202961E0,3.180712368E0
1.806596782E1,5.048099905E-2,-1.565900072E-2,3.134407997E0,3.134853590E0
1.806850344E1,5.367599800E-2,-9.269000031E-3,3.097132921E0,3.097611880E0
1.807108084E1,5.154599994E-2,-1.139899995E-2,3.055598021E0,3.056054023E0
1.807363579E1,5.048099905E-2,-1.459399983E-2,3.009803057E0,3.010261742E0
1.807615370E1,5.580599979E-2,-3.944000229E-3,2.973592997E0,2.974119227E0
1.807866115E1,5.154599994E-2,-1.139899995E-2,2.939512968E0,2.939986976E0
1.808122204E1,4.728600010E-2,-1.672399975E-2,2.899043083E0,2.899476928E0
1.808375261E1,4.196099937E-2,-1.033399999E-2,2.854312897E0,2.854640017E0
1.808628860E1,4.302599654E-2,-2.737399936E-2,2.817038059E0,2.817499601E0
1.808881985E1,4.515599832E-2,-1.991900057E-2,2.780827999E0,2.781265933E0
1.809133777E1,4.728600010E-2,-1.246399991E-2,2.743552923E0,2.743988695E0
1.809388214E1,5.048099905E-2,-1.565900072E-2,2.713732958E0,2.714247613E0
1.809640693E1,3.770099953E-2,-1.246399991E-2,2.680717945E0,2.681012014E0
1.809894542E1,3.663599864E-2,-2.098399960E-2,2.649832964E0,2.650169289E0
1.810152949E1,4.622099921E-2,-1.565900072E-2,2.618947983E0,2.619402627E0
1.810404740E1,4.196099937E-2,-1.246399991E-2,2.590193033E0,2.590562878E0
1.810655433E1,3.237599880E-2,-2.098399960E-2,2.561438084E0,2.561728633E0
1.810909490E1,4.196099937E-2,-1.672399975E-2,2.539072990E0,2.539474762E0
1.811163459E1,4.515599832E-2,-1.672399975E-2,2.522032976E0,2.522492634E0
1.811418120E1,4.089599848E-2,-1.139899995E-2,2.504992962E0,2.505352702E0
1.811675740E1,3.663599864E-2,-1.139899995E-2,2.486887932E0,2.487183893E0
1.811927532E1,3.876599669E-2,-1.459399983E-2,2.467717886E0,2.468065508E0
1.812177964E1,3.876599669E-2,-1.672399975E-2,2.445353031E0,2.445717470E0
1.812431428E1,4.089599848E-2,-8.204000071E-3,2.433637857E0,2.433995277E0
1.812689516E1,3.770099953E-2,-1.033399999E-2,2.420857906E0,2.421173509E0
1.812941308E1,3.770099953E-2,-1.352900080E-2,2.408077955E0,2.408411061E0
1.813195329E1,4.409099743E-2,-7.139000110E-3,2.398493052E0,2.398908898E0
1.813449381E1,3.876599669E-2,-1.565900072E-2,2.388907909E0,2.389273740E0
1.813702897E1,3.876599669E-2,-2.950400114E-2,2.376127958E0,2.376627308E0
1.813955240E1,4.089599848E-2,-2.950400114E-2,2.370802879E0,2.371339128E0
1.814211751E1,3.450599685E-2,-3.589399904E-2,2.363348007E0,2.363872426E0
1.814463542E1,3.131099790E-2,-3.056900203E-2,2.349503040E0,2.349910504E0
1.814714042E1,4.089599848E-2,-2.737399936E-2,2.335658073E0,2.336176460E0
1.814970146E1,3.770099953E-2,-2.630900033E-2,2.320747852E0,2.321203163E0
1.815224350E1,4.196099937E-2,-8.204000071E-3,2.299448013E0,2.299845472E0
1.815477980E1,3.663599864E-2,-1.139899995E-2,2.276017904E0,2.276341282E0
1.815732683E1,3.237599880E-2,-1.778900065E-2,2.249392986E0,2.249696304E0
1.815984475E1,3.663599864E-2,-2.524399944E-2,2.216377974E0,2.216824481E0
1.816238667E1,3.450599685E-2,-4.121899977E-2,2.179102898E0,2.179765838E0
1.816490042E1,3.557099774E-2,-2.950400114E-2,2.141828060E0,2.142326591E0
1.816744282E1,3.450599685E-2,-3.802400082E-2,2.102422953E0,2.103049871E0
1.817003376E1,2.705099992E-2,-5.932400003E-2,2.066212893E0,2.067241353E0
1.817255167E1,3.450599685E-2,-4.760900140E-2,2.032132864E0,2.032983339E0
1.817505105E1,3.663599864E-2,-2.950400114E-2,1.996987939E0,1.997541867E0
1.817758917E1,3.450599685E-2,-2.630900033E-2,1.954388022E0,1.954869655E0
1.818014490E1,3.876599669E-2,-1.352900080E-2,1.917112947E0,1.917552577E0
1.818271667E1,2.705099992E-2,-2.843900025E-2,1.877707958E0,1.878118130E0
1.818523459E1,2.918099985E-2,-2.950400114E-2,1.835107923E0,1.835577049E0
1.818773876E1,3.557099774E-2,-1.033399999E-2,1.793573022E0,1.793955482E0
1.819028714E1,2.598600090E-2,-3.056900203E-2,1.750972986E0,1.751432595E0
1.819288344E1,2.811600082E-2,-3.482900187E-2,1.706242919E0,1.706829947E0
1.819536350E1,2.705099992E-2,-4.228400066E-2,1.658317924E0,1.659077463E0
1.819788141E1,2.385600097E-2,-4.654400051E-2,1.609327912E0,1.610177562E0
1.820042459E1,2.811600082E-2,-2.737399936E-2,1.563532948E0,1.564025296E0
1.820296209E1,2.811600082E-2,-2.524399944E-2,1.516672969E0,1.517143587E0
1.820550641E1,1.959599927E-2,-2.311399952E-2,1.468747973E0,1.469060540E0
1.820805126E1,2.492100000E-2,-3.269900009E-2,1.418692946E0,1.419288539E0
1.821056917E1,2.279100008E-2,-3.269900009E-2,1.370767951E0,1.371347305E0
1.821311704E1,1.746599935E-2,-3.482900187E-2,1.327103019E0,1.327674863E0
1.821564475E1,1.853100024E-2,-3.589399904E-2,1.279178023E0,1.279815687E0
1.821819251E1,2.172600105E-2,-3.269900009E-2,1.235512972E0,1.236136541E0
1.822076772E1,1.001100056E-2,-4.760900140E-2,1.195042968E0,1.196032831E0
1.822328563E1,1.959599927E-2,-4.015399888E-2,1.155637980E0,1.156501399E0
1.822581126E1,1.959599927E-2,-3.376400098E-2,1.114102960E0,1.114786713E0
1.822832740E1,1.320600044E-2,-3.802400082E-2,1.077893019E0,1.078644326E0
1.823088537E1,1.320600044E-2,-3.908900172E-2,1.045943022E0,1.046756492E0
1.823344178E1,1.320600044E-2,-4.015399888E-2,1.011862993E0,1.012745506E0
1.823595969E1,1.746599935E-2,-2.417900041E-2,9.852380157E-1,9.856894200E-1
1.823849777E1,1.107600052E-2,-1.991900057E-2,9.607430100E-1,9.610133067E-1
1.824104324E1,1.214100048E-2,-2.950400114E-2,9.362480044E-1,9.367914473E-1
1.824357704E1,1.959599927E-2,-1.778900065E-2,9.170780182E-1,9.174598319E-1
1.824611579E1,1.533599943E-2,-1.565900072E-2,8.957780004E-1,8.960461055E-1
1.824863370E1,1.640100032E-2,-1.885399967E-2,8.766080141E-1,8.769641250E-1
1.825116636E1,1.427100040E-2,-1.352900080E-2,8.563730121E-1,8.565987574E-1
1.825370975E1,1.427100040E-2,-1.459399983E-2,8.361380100E-1,8.363871221E-1
1.825625365E1,1.427100040E-2,-1.672399975E-2,8.222930431E-1,8.225868966E-1
1.825881053E1,1.853100024E-2,-1.033399999E-2,8.084480166E-1,8.087263970E-1
1.826132844E1,1.533599943E-2,-5.009000190E-3,7.967330217E-1,7.968963489E-1
1.826387272E1,1.214100048E-2,-8.204000071E-3,7.850180268E-1,7.851547694E-1
1.826640459E1,1.320600044E-2,-1.672399975E-2,7.754330039E-1,7.757257467E-1
1.826892282E1,8.946000598E-3,-1.885399967E-2,7.701080441E-1,7.703907475E-1
1.827148928E1,1.640100032E-2,-8.204000071E-3,7.647830248E-1,7.650028584E-1
1.827400719E1,1.746599935E-2,3.160000779E-4,7.509379983E-1,7.511411574E-1
1.827655433E1,1.427100040E-2,6.706000306E-3,7.392230034E-1,7.393911554E-1
1.827908417E1,1.853100024E-2,1.309600007E-2,7.221830487E-1,7.225394516E-1
1.828161829E1,1.214100048E-2,4.575999919E-3,7.094030380E-1,7.095216797E-1
1.828415891E1,1.640100032E-2,-1.033399999E-2,6.966230273E-1,6.968926937E-1
1.828667683E1,1.533599943E-2,-1.246399991E-2,6.806480289E-1,6.809348598E-1
1.828921600E1,1.640100032E-2,-9.269000031E-3,6.604130268E-1,6.606816731E-1
1.829174693E1,1.746599935E-2,-5.009000190E-3,6.412430406E-1,6.415004196E-1
1.829429876E1,1.853100024E-2,-1.814000076E-3,6.167480350E-1,6.170290327E-1
1.829687147E1,1.533599943E-2,9.901000187E-3,5.901229978E-1,5.904052635E-1
1.829938938E1,1.640100032E-2,3.510999959E-3,5.581730008E-1,5.584249446E-1
1.830188772E1,1.214100048E-2,-7.490001153E-4,5.294180512E-1,5.295577758E-1
1.830443199E1,1.320600044E-2,4.575999919E-3,5.006629825E-1,5.008580240E-1
1.830697844E1,1.533599943E-2,-8.204000071E-3,4.825579822E-1,4.828713128E-1
1.830951985E1,1.853100024E-2,-1.352900080E-2,4.878830016E-1,4.884222098E-1
1.831203777E1,1.427100040E-2,-5.009000190E-3,4.825579822E-1,4.827949438E-1
1.831457714E1,1.746599935E-2,4.575999919E-3,4.751029909E-1,4.754459515E-1
1.831712053E1,1.746599935E-2,1.203100011E-2,4.655179977E-1,4.660008716E-1
1.831965959E1,1.214100048E-2,1.948599890E-2,4.495429993E-1,4.501288885E-1
1.832220240E1,1.427100040E-2,1.842099987E-2,4.399580061E-1,4.405746723E-1
1.832472032E1,1.214100048E-2,1.948599890E-2,4.218530059E-1,4.224772972E-1
1.832729053E1,1.001100056E-2,1.948599890E-2,4.058780074E-1,4.064687948E-1
1.832981001E1,1.107600052E-2,1.309600007E-2,3.930979967E-1,3.934720041E-1
1.833235386E1,1.107600052E-2,8.836000226E-3,3.760579824E-1,3.763248050E-1
1.833491610E1,1.214100048E-2,5.641000345E-3,3.579529822E-1,3.582032415E-1
1.833743402E1,1.001100056E-2,8.836000226E-3,3.430429995E-1,3.433027739E-1
1.833997376E1,6.816000212E-3,5.641000345E-3,3.249379992E-1,3.250584287E-1
1.834250110E1,8.946000598E-3,3.510999959E-3,3.100279868E-1,3.101769021E-1
1.834504761E1,7.880999707E-3,4.575999919E-3,2.940529883E-1,2.941941703E-1
1.834756553E1,5.751000252E-3,3.510999959E-3,2.780779898E-1,2.781596116E-1
1.835010490E1,6.816000212E-3,5.641000345E-3,2.589080036E-1,2.590591304E-1
1.835262381E1,5.751000252E-3,6.706000306E-3,2.408029884E-1,2.409649843E-1
1.835519662E1,1.490999945E-3,3.510999959E-3,2.258929908E-1,2.259251945E-1
1.835771641E1,3.621000098E-3,-3.944000229E-3,2.045929879E-1,2.046630340E-1
1.836029053E1,3.621000098E-3,-6.074000150E-3,1.832929999E-1,1.834293568E-1
1.836280844E1,3.621000098E-3,-3.944000229E-3,1.630579978E-1,1.631458778E-1
1.836530792E1,1.490999945E-3,-7.490001153E-4,1.353679895E-1,1.353782725E-1
1.836784157E1,2.555999905E-3,3.160000779E-4,1.044830009E-1,1.045147381E-1
1.837041954E1,2.555999905E-3,2.445999999E-3,7.359800488E-2,7.368298564E-2
1.837295652E1,4.259999259E-4,5.641000345E-3,3.951799870E-2,3.992085397E-2
1.837550745E1,-6.390000344E-4,9.901000187E-3,3.308000043E-3,1.045853671E-2
1.837802537E1,-2.769000130E-3,2.694099955E-2,-5.212000106E-3,2.757987969E-2
1.838052678E1,-3.834000090E-3,2.481099963E-2,-2.016999992E-3,2.518637625E-2
1.838306714E1,-2.769000130E-3,3.160000779E-4,-2.016999992E-3,3.440277130E-3
1.838562386E1,3.621000098E-3,-1.814000076E-3,-2.016999992E-3,4.524436645E-3
1.838814178E1,-6.390000344E-4,5.641000345E-3,1.178000006E-3,5.798007412E-3
1.839068600E1,-6.390000344E-4,4.575999919E-3,1.130000455E-4,4.621781617E-3
1.839325553E1,-6.390000344E-4,6.706000306E-3,-3.082000185E-3,7.407934009E-3
1.839577376E1,-2.769000130E-3,2.445999999E-3,-4.147000145E-3,5.554087496E-3
1.839833938E1,1.490999945E-3,3.160000779E-4,-2.016999992E-3,2.528087390E-3
1.840085730E1,-2.769000130E-3,4.575999919E-3,-2.016999992E-3,5.716242292E-3
1.840335412E1,-6.390000344E-4,6.706000306E-3,-9.520000312E-4,6.803312811E-3
1.840589928E1,-6.390000344E-4,1.096600015E-2,-9.520000312E-4,1.102577817E-2
1.840844120E1,-3.834000090E-3,7.771000266E-3,-2.016999992E-3,8.896982117E-3
1.841098173E1,-2.769000130E-3,7.771000266E-3,-4.147000145E-3,9.233277699E-3
1.841355266E1,-6.390000344E-4,8.836000226E-3,-4.147000145E-3,9.781657899E-3
1.841607058E1,4.259999259E-4,4.575999919E-3,-4.147000145E-3,6.190223050E-3
1.841860839E1,2.555999905E-3,2.445999999E-3,-4.147000145E-3,5.451023914E-3
1.842113594E1,-1.703999937E-3,5.641000345E-3,-4.147000145E-3,7.205699889E-3
1.842368860E1,-1.703999937E-3,1.381000038E-3,-4.147000145E-3,4.691309742E-3
1.842624980E1,1.490999945E-3,2.445999999E-3,-8.407000452E-3,8.881647000E-3
1.842876772E1,-6.390000344E-4,7.771000266E-3,-2.757700160E-2,2.865811898E-2
1.843126902E1,4.259999259E-4,1.522599999E-2,-9.041199833E-2,9.168610578E-2
1.843380277E1,-2.769000130E-3,7.771000266E-3,-1.756120026E-1,1.758056634E-1
1.843636808E1,-7.028999738E-3,3.510999959E-3,-2.650720179E-1,2.651884399E-1
1.843891600E1,-1.022399962E-2,4.575999919E-3,-3.609220088E-1,3.610957856E-1
1.844145886E1,-8.093999699E-3,5.641000345E-3,-4.578370154E-1,4.579433004E-1
1.844397678E1,-7.028999738E-3,6.706000306E-3,-5.472970009E-1,5.473832154E-1
1.844650928E1,-7.028999738E-3,4.575999919E-3,-6.378219724E-1,6.378771159E-1
1.844905824E1,-1.022399962E-2,5.641000345E-3,-7.294119596E-1,7.295054201E-1
1.845156548E1,-1.022399962E-2,2.445999999E-3,-8.146119714E-1,8.146798003E-1
1.845410193E1,-1.128899958E-2,-5.009000190E-3,-8.966169953E-1,8.967020508E-1
1.845669089E1,-1.128899958E-2,-8.204000071E-3,-9.775570035E-1,9.776566075E-1
1.845920881E1,-1.235399954E-2,-1.033399999E-2,-1.052106977E0,1.052230252E0
1.846171407E1,-1.448399946E-2,-9.269000031E-3,-1.124526978E0,1.124658448E0
